timestamp,description
"09-04-2024 00:43:34","update_account_PNL() starting now."
"09-04-2024 00:43:47","buy_all_from_filtered() starting now."
"09-04-2024 00:47:05","update_account_PNL() starting now."
"09-04-2024 00:47:16","buy_all_from_filtered() starting now."
"09-04-2024 00:50:33","update_account_PNL() starting now."
"09-04-2024 00:50:43","buy_all_from_filtered() starting now."
"09-04-2024 00:53:58","buy_all_from_filtered() starting now."
"09-04-2024 00:53:59","update_account_PNL() starting now."
"09-04-2024 00:57:12","buy_all_from_filtered() starting now."
"09-04-2024 00:57:23","update_account_PNL() starting now."
"09-04-2024 01:00:27","buy_all_from_filtered() starting now."
"09-04-2024 01:00:45","update_account_PNL() starting now."
"09-04-2024 01:03:43","buy_all_from_filtered() starting now."
"09-04-2024 01:06:57","buy_all_from_filtered() starting now."
"09-04-2024 01:07:10","update_account_PNL() starting now."
"09-04-2024 01:10:12","buy_all_from_filtered() starting now."
"09-04-2024 01:10:36","update_account_PNL() starting now."
"09-04-2024 01:13:26","buy_all_from_filtered() starting now."
"09-04-2024 01:14:08","update_account_PNL() starting now."
"09-04-2024 01:16:45","buy_all_from_filtered() starting now."
"09-04-2024 01:17:39","update_account_PNL() starting now."
09-04-24 01:18:31,dex_data_BOT_v2.py called
"09-04-2024 01:19:59","buy_all_from_filtered() starting now."
"09-04-2024 01:21:05","update_account_PNL() starting now."
"09-04-2024 01:23:14","buy_all_from_filtered() starting now."
"09-04-2024 01:24:30","update_account_PNL() starting now."
"09-04-2024 01:26:30","buy_all_from_filtered() starting now."
"09-04-2024 01:27:54","update_account_PNL() starting now."
"09-04-2024 01:29:42","buy_all_from_filtered() starting now."
"09-04-2024 01:31:19","update_account_PNL() starting now."
09-04-24 01:32:14,dex_data_BOT_v2.py called
"09-04-2024 01:32:56","buy_all_from_filtered() starting now."
"09-04-2024 01:34:44","update_account_PNL() starting now."
"09-04-2024 01:36:07","buy_all_from_filtered() starting now."
"09-04-2024 01:38:08","update_account_PNL() starting now."
"09-04-2024 01:39:20","buy_all_from_filtered() starting now."
"09-04-2024 01:41:40","update_account_PNL() starting now."
"09-04-2024 01:42:32","buy_all_from_filtered() starting now."
09-04-24 01:44:56,dex_data_BOT_v2.py called
"09-04-2024 01:45:09","update_account_PNL() starting now."
09-04-24 01:45:39,dex_data_BOT_v2.py called
"09-04-2024 01:45:46","buy_all_from_filtered() starting now."
"09-04-2024 01:47:47","buy_all_from_filtered() starting now."
"09-04-2024 01:48:33","update_account_PNL() starting now."
"09-04-2024 01:51:01","buy_all_from_filtered() starting now."
"09-04-2024 01:52:02","update_account_PNL() starting now."
"09-04-2024 01:54:14","buy_all_from_filtered() starting now."
"09-04-2024 01:55:26","update_account_PNL() starting now."
"09-04-2024 01:57:36","buy_all_from_filtered() starting now."
"09-04-2024 01:58:51","update_account_PNL() starting now."
"09-04-2024 02:00:57","buy_all_from_filtered() starting now."
"09-04-2024 02:02:16","update_account_PNL() starting now."
"09-04-2024 02:04:18","buy_all_from_filtered() starting now."
"09-04-2024 02:05:38","update_account_PNL() starting now."
"09-04-2024 02:07:38","buy_all_from_filtered() starting now."
"09-04-2024 02:09:02","update_account_PNL() starting now."
"09-04-2024 02:11:00","buy_all_from_filtered() starting now."
"09-04-2024 02:12:34","update_account_PNL() starting now."
"09-04-2024 02:14:21","buy_all_from_filtered() starting now."
"09-04-2024 02:15:59","update_account_PNL() starting now."
"09-04-2024 02:17:41","buy_all_from_filtered() starting now."
"09-04-2024 02:19:25","update_account_PNL() starting now."
"09-04-2024 02:22:10","buy_all_from_filtered() starting now."
"09-04-2024 02:22:52","update_account_PNL() starting now."
"09-04-2024 02:25:30","buy_all_from_filtered() starting now."
"09-04-2024 02:26:19","update_account_PNL() starting now."
"09-04-2024 02:28:51","buy_all_from_filtered() starting now."
"09-04-2024 02:29:47","update_account_PNL() starting now."
"09-04-2024 02:30:50","buy_all_from_filtered() starting now."
"09-04-2024 02:33:21","update_account_PNL() starting now."
"09-04-2024 02:34:09","buy_all_from_filtered() starting now."
"09-04-2024 02:36:48","update_account_PNL() starting now."
"09-04-2024 02:37:28","buy_all_from_filtered() starting now."
"09-04-2024 02:40:13","update_account_PNL() starting now."
"09-04-2024 02:40:47","buy_all_from_filtered() starting now."
"09-04-2024 02:43:39","update_account_PNL() starting now."
"09-04-2024 02:45:12","buy_all_from_filtered() starting now."
"09-04-2024 02:47:07","update_account_PNL() starting now."
"09-04-2024 02:48:38","buy_all_from_filtered() starting now."
"09-04-2024 02:50:43","update_account_PNL() starting now."
"09-04-2024 02:53:10","buy_all_from_filtered() starting now."
"09-04-2024 02:54:24","update_account_PNL() starting now."
"09-04-2024 02:56:19","buy_all_from_filtered() starting now."
"09-04-2024 02:58:01","update_account_PNL() starting now."
"09-04-2024 02:59:39","buy_all_from_filtered() starting now."
"09-04-2024 03:01:32","update_account_PNL() starting now."
"09-04-2024 03:02:58","buy_all_from_filtered() starting now."
"09-04-2024 03:03:26","update_account_PNL() starting now."
"09-04-2024 03:06:16","buy_all_from_filtered() starting now."
"09-04-2024 03:06:52","update_account_PNL() starting now."
"09-04-2024 03:08:07","update_account_PNL() starting now."
"09-04-2024 03:09:45","buy_all_from_filtered() starting now."
"09-04-2024 03:13:13","buy_all_from_filtered() starting now."
"09-04-2024 03:17:54","buy_all_from_filtered() starting now."
"09-04-2024 03:21:53","buy_all_from_filtered() starting now."
"09-04-2024 03:24:35","buy_all_from_filtered() starting now."
"09-04-2024 03:27:59","buy_all_from_filtered() starting now."
"09-04-2024 03:31:34","buy_all_from_filtered() starting now."
"09-04-2024 03:33:10","update_account_PNL() starting now."
"09-04-2024 03:35:12","buy_all_from_filtered() starting now."
"09-04-2024 03:38:51","buy_all_from_filtered() starting now."
"09-04-2024 03:40:18","update_account_PNL() starting now."
09-04-24 03:41:08,dex_data_BOT_v2.py called
"09-04-2024 03:41:10","buy_all_from_filtered() starting now."
"09-04-2024 03:44:43","buy_all_from_filtered() starting now."
"09-04-2024 03:45:13","update_account_PNL() starting now."
"09-04-2024 03:48:19","buy_all_from_filtered() starting now."
"09-04-2024 03:48:46","update_account_PNL() starting now."
"09-04-2024 03:51:54","buy_all_from_filtered() starting now."
"09-04-2024 03:52:19","update_account_PNL() starting now."
"09-04-2024 03:55:28","buy_all_from_filtered() starting now."
"09-04-2024 03:55:55","update_account_PNL() starting now."
"09-04-2024 03:59:02","buy_all_from_filtered() starting now."
"09-04-2024 03:59:27","update_account_PNL() starting now."
"09-04-2024 04:02:37","buy_all_from_filtered() starting now."
"09-04-2024 04:03:00","update_account_PNL() starting now."
"09-04-2024 04:06:13","buy_all_from_filtered() starting now."
"09-04-2024 04:06:34","update_account_PNL() starting now."
"09-04-2024 04:09:47","buy_all_from_filtered() starting now."
"09-04-2024 04:10:09","update_account_PNL() starting now."
"09-04-2024 04:13:20","buy_all_from_filtered() starting now."
"09-04-2024 04:13:42","update_account_PNL() starting now."
"09-04-2024 04:16:39","buy_all_from_filtered() starting now."
"09-04-2024 04:17:16","update_account_PNL() starting now."
"09-04-2024 04:19:56","buy_all_from_filtered() starting now."
"09-04-2024 04:20:51","update_account_PNL() starting now."
09-04-24 04:22:20,dex_data_BOT_v2.py called
"09-04-2024 04:22:34","buy_all_from_filtered() starting now."
09-04-24 04:23:36,dex_data_BOT_v2.py called
"09-04-2024 04:24:24","update_account_PNL() starting now."
09-04-24 04:24:41,dex_data_BOT_v2.py called
"09-04-2024 04:25:17","buy_all_from_filtered() starting now."
"09-04-2024 04:27:58","update_account_PNL() starting now."
"09-04-2024 04:28:33","buy_all_from_filtered() starting now."
"09-04-2024 04:31:34","update_account_PNL() starting now."
"09-04-2024 04:32:58","buy_all_from_filtered() starting now."
09-04-24 04:34:25,dex_data_BOT_v2.py called
"09-04-2024 04:36:38","update_account_PNL() starting now."
"09-04-2024 04:36:48","buy_all_from_filtered() starting now."
"09-04-2024 04:39:54","buy_all_from_filtered() starting now."
"09-04-2024 04:40:17","update_account_PNL() starting now."
"09-04-2024 04:43:01","buy_all_from_filtered() starting now."
"09-04-2024 04:43:55","update_account_PNL() starting now."
"09-04-2024 04:46:08","buy_all_from_filtered() starting now."
"09-04-2024 04:48:37","update_account_PNL() starting now."
"09-04-2024 04:49:15","buy_all_from_filtered() starting now."
09-04-24 04:50:47,dex_data_BOT_v2.py called
"09-04-2024 04:52:18","update_account_PNL() starting now."
"09-04-2024 04:52:21","buy_all_from_filtered() starting now."
"09-04-2024 04:55:27","buy_all_from_filtered() starting now."
"09-04-2024 04:55:56","update_account_PNL() starting now."
"09-04-2024 04:58:33","buy_all_from_filtered() starting now."
"09-04-2024 04:59:34","update_account_PNL() starting now."
"09-04-2024 05:01:39","buy_all_from_filtered() starting now."
"09-04-2024 05:03:16","update_account_PNL() starting now."
"09-04-2024 05:04:45","buy_all_from_filtered() starting now."
"09-04-2024 05:06:58","update_account_PNL() starting now."
"09-04-2024 05:07:52","buy_all_from_filtered() starting now."
"09-04-2024 05:10:36","update_account_PNL() starting now."
"09-04-2024 05:11:00","buy_all_from_filtered() starting now."
"09-04-2024 05:14:07","buy_all_from_filtered() starting now."
"09-04-2024 05:14:15","update_account_PNL() starting now."
"09-04-2024 05:17:14","buy_all_from_filtered() starting now."
"09-04-2024 05:17:53","update_account_PNL() starting now."
"09-04-2024 05:20:20","buy_all_from_filtered() starting now."
"09-04-2024 05:21:32","update_account_PNL() starting now."
"09-04-2024 05:23:26","buy_all_from_filtered() starting now."
"09-04-2024 05:25:11","update_account_PNL() starting now."
09-04-24 05:25:36,dex_data_BOT_v2.py called
"09-04-2024 05:26:33","buy_all_from_filtered() starting now."
"09-04-2024 05:28:53","update_account_PNL() starting now."
"09-04-2024 05:29:41","buy_all_from_filtered() starting now."
"09-04-2024 05:32:47","buy_all_from_filtered() starting now."
"09-04-2024 05:34:10","update_account_PNL() starting now."
"09-04-2024 05:35:53","buy_all_from_filtered() starting now."
"09-04-2024 05:37:50","update_account_PNL() starting now."
"09-04-2024 05:39:01","buy_all_from_filtered() starting now."
"09-04-2024 05:42:07","buy_all_from_filtered() starting now."
"09-04-2024 05:42:59","update_account_PNL() starting now."
"09-04-2024 05:45:14","buy_all_from_filtered() starting now."
"09-04-2024 05:48:20","buy_all_from_filtered() starting now."
"09-04-2024 05:50:20","update_account_PNL() starting now."
"09-04-2024 05:51:26","buy_all_from_filtered() starting now."
"09-04-2024 05:54:34","buy_all_from_filtered() starting now."
"09-04-2024 05:57:40","buy_all_from_filtered() starting now."
"09-04-2024 05:58:54","update_account_PNL() starting now."
"09-04-2024 05:59:33","buy_all_from_filtered() starting now."
"09-04-2024 06:02:23","buy_all_from_filtered() starting now."
"09-04-2024 06:04:05","update_account_PNL() starting now."
"09-04-2024 06:05:48","buy_all_from_filtered() starting now."
"09-04-2024 06:07:43","update_account_PNL() starting now."
"09-04-2024 06:08:46","buy_all_from_filtered() starting now."
"09-04-2024 06:12:08","buy_all_from_filtered() starting now."
"09-04-2024 06:12:37","update_account_PNL() starting now."
"09-04-2024 06:15:32","buy_all_from_filtered() starting now."
"09-04-2024 06:16:26","update_account_PNL() starting now."
"09-04-2024 06:18:46","buy_all_from_filtered() starting now."
"09-04-2024 06:22:02","buy_all_from_filtered() starting now."
"09-04-2024 06:22:18","update_account_PNL() starting now."
"09-04-2024 06:25:18","buy_all_from_filtered() starting now."
"09-04-2024 06:26:01","update_account_PNL() starting now."
"09-04-2024 06:28:32","buy_all_from_filtered() starting now."
"09-04-2024 06:29:41","update_account_PNL() starting now."
"09-04-2024 06:31:46","buy_all_from_filtered() starting now."
"09-04-2024 06:34:20","update_account_PNL() starting now."
"09-04-2024 06:35:00","buy_all_from_filtered() starting now."
"09-04-2024 06:38:00","update_account_PNL() starting now."
"09-04-2024 06:38:48","buy_all_from_filtered() starting now."
"09-04-2024 06:41:42","update_account_PNL() starting now."
"09-04-2024 06:41:54","buy_all_from_filtered() starting now."
"09-04-2024 06:45:00","buy_all_from_filtered() starting now."
"09-04-2024 06:45:33","update_account_PNL() starting now."
"09-04-2024 06:48:05","buy_all_from_filtered() starting now."
"09-04-2024 06:49:20","update_account_PNL() starting now."
"09-04-2024 06:51:10","buy_all_from_filtered() starting now."
"09-04-2024 06:53:09","update_account_PNL() starting now."
"09-04-2024 06:54:31","buy_all_from_filtered() starting now."
"09-04-2024 06:56:54","update_account_PNL() starting now."
"09-04-2024 06:57:50","buy_all_from_filtered() starting now."
"09-04-2024 07:00:38","update_account_PNL() starting now."
"09-04-2024 07:01:10","buy_all_from_filtered() starting now."
"09-04-2024 07:04:20","update_account_PNL() starting now."
"09-04-2024 07:04:30","buy_all_from_filtered() starting now."
"09-04-2024 07:07:49","buy_all_from_filtered() starting now."
"09-04-2024 07:08:09","update_account_PNL() starting now."
"09-04-2024 07:11:08","buy_all_from_filtered() starting now."
"09-04-2024 07:12:06","update_account_PNL() starting now."
"09-04-2024 07:14:19","buy_all_from_filtered() starting now."
"09-04-2024 07:17:30","buy_all_from_filtered() starting now."
"09-04-2024 07:17:43","update_account_PNL() starting now."
"09-04-2024 07:20:41","buy_all_from_filtered() starting now."
"09-04-2024 07:23:23","update_account_PNL() starting now."
"09-04-2024 07:23:52","buy_all_from_filtered() starting now."
"09-04-2024 07:27:03","buy_all_from_filtered() starting now."
"09-04-2024 07:27:06","update_account_PNL() starting now."
"09-04-2024 07:30:13","buy_all_from_filtered() starting now."
"09-04-2024 07:30:49","update_account_PNL() starting now."
"09-04-2024 07:34:34","update_account_PNL() starting now."
"09-04-2024 07:35:47","buy_all_from_filtered() starting now."
"09-04-2024 07:38:52","buy_all_from_filtered() starting now."
"09-04-2024 07:39:33","buy_all_from_filtered() starting now."
"09-04-2024 07:39:38","update_account_PNL() starting now."
09-04-24 07:40:36,dex_data_BOT_v2.py called
"09-04-2024 07:40:45","buy_all_from_filtered() starting now."
"09-04-2024 07:43:26","update_account_PNL() starting now."
"09-04-2024 07:43:52","buy_all_from_filtered() starting now."
"09-04-2024 07:46:58","buy_all_from_filtered() starting now."
"09-04-2024 07:47:15","update_account_PNL() starting now."
"09-04-2024 07:50:04","buy_all_from_filtered() starting now."
"09-04-2024 07:51:09","update_account_PNL() starting now."
"09-04-2024 07:53:10","buy_all_from_filtered() starting now."
"09-04-2024 07:54:57","update_account_PNL() starting now."
"09-04-2024 07:56:16","buy_all_from_filtered() starting now."
"09-04-2024 07:58:51","update_account_PNL() starting now."
"09-04-2024 07:59:22","buy_all_from_filtered() starting now."
"09-04-2024 08:02:29","buy_all_from_filtered() starting now."
"09-04-2024 08:02:39","update_account_PNL() starting now."
"09-04-2024 08:05:35","buy_all_from_filtered() starting now."
"09-04-2024 08:06:26","update_account_PNL() starting now."
"09-04-2024 08:08:41","buy_all_from_filtered() starting now."
"09-04-2024 08:10:17","update_account_PNL() starting now."
"09-04-2024 08:11:47","buy_all_from_filtered() starting now."
"09-04-2024 08:14:09","update_account_PNL() starting now."
"09-04-2024 08:14:52","buy_all_from_filtered() starting now."
"09-04-2024 08:17:57","buy_all_from_filtered() starting now."
"09-04-2024 08:17:58","update_account_PNL() starting now."
"09-04-2024 08:21:02","buy_all_from_filtered() starting now."
"09-04-2024 08:21:44","update_account_PNL() starting now."
"09-04-2024 08:24:07","buy_all_from_filtered() starting now."
"09-04-2024 08:25:34","update_account_PNL() starting now."
"09-04-2024 08:27:12","buy_all_from_filtered() starting now."
"09-04-2024 08:29:24","update_account_PNL() starting now."
"09-04-2024 08:30:18","buy_all_from_filtered() starting now."
"09-04-2024 08:33:15","update_account_PNL() starting now."
"09-04-2024 08:33:41","buy_all_from_filtered() starting now."
"09-04-2024 08:37:01","buy_all_from_filtered() starting now."
"09-04-2024 08:37:08","update_account_PNL() starting now."
"09-04-2024 08:38:27","buy_all_from_filtered() starting now."
"09-04-2024 08:41:00","update_account_PNL() starting now."
"09-04-2024 08:43:00","buy_all_from_filtered() starting now."
09-04-24 08:43:24,dex_data_BOT_v2.py called
"09-04-2024 08:44:56","update_account_PNL() starting now."
"09-04-2024 08:48:56","update_account_PNL() starting now."
09-04-24 08:49:49,dex_data_BOT_v2.py called
"09-04-2024 08:50:32","buy_all_from_filtered() starting now."
"09-04-2024 08:52:48","update_account_PNL() starting now."
"09-04-2024 08:53:46","buy_all_from_filtered() starting now."
"09-04-2024 08:56:40","update_account_PNL() starting now."
"09-04-2024 08:56:59","buy_all_from_filtered() starting now."
"09-04-2024 09:00:11","buy_all_from_filtered() starting now."
"09-04-2024 09:00:31","update_account_PNL() starting now."
"09-04-2024 09:05:56","update_account_PNL() starting now."
"09-04-2024 09:07:30","update_account_PNL() starting now."
"09-04-2024 09:07:51","update_account_PNL() starting now."
"09-04-2024 09:09:22","buy_all_from_filtered() starting now."
"09-04-2024 09:12:34","buy_all_from_filtered() starting now."
"09-04-2024 09:13:38","update_account_PNL() starting now."
"09-04-2024 09:14:52","update_account_PNL() starting now."
"09-04-2024 09:15:47","buy_all_from_filtered() starting now."
"09-04-2024 09:17:04","update_account_PNL() starting now."
"09-04-2024 09:19:01","buy_all_from_filtered() starting now."
"09-04-2024 09:21:54","update_account_PNL() starting now."
"09-04-2024 09:22:14","buy_all_from_filtered() starting now."
"09-04-2024 09:25:04","update_account_PNL() starting now."
"09-04-2024 09:25:26","buy_all_from_filtered() starting now."
"09-04-2024 09:26:50","update_account_PNL() starting now."
"09-04-2024 09:28:39","buy_all_from_filtered() starting now."
"09-04-2024 09:30:05","update_account_PNL() starting now."
"09-04-2024 09:31:54","buy_all_from_filtered() starting now."
"09-04-2024 09:33:21","update_account_PNL() starting now."
"09-04-2024 09:36:38","update_account_PNL() starting now."
09-04-24 09:36:39,dex_data_BOT_v2.py called
09-04-24 09:37:00,dex_data_BOT_v2.py called
"09-04-2024 09:37:58","buy_all_from_filtered() starting now."
"09-04-2024 09:41:11","buy_all_from_filtered() starting now."
"09-04-2024 09:44:23","buy_all_from_filtered() starting now."
"09-04-2024 09:45:44","update_account_PNL() starting now."
"09-04-2024 09:47:36","buy_all_from_filtered() starting now."
"09-04-2024 09:49:14","update_account_PNL() starting now."
"09-04-2024 09:50:49","buy_all_from_filtered() starting now."
"09-04-2024 09:53:56","update_account_PNL() starting now."
"09-04-2024 09:54:01","buy_all_from_filtered() starting now."
"09-04-2024 09:57:14","buy_all_from_filtered() starting now."
"09-04-2024 09:57:30","update_account_PNL() starting now."
"09-04-2024 10:00:27","buy_all_from_filtered() starting now."
"09-04-2024 10:01:03","update_account_PNL() starting now."
"09-04-2024 10:03:41","buy_all_from_filtered() starting now."
"09-04-2024 10:04:40","update_account_PNL() starting now."
"09-04-2024 10:06:54","buy_all_from_filtered() starting now."
"09-04-2024 10:08:18","update_account_PNL() starting now."
"09-04-2024 10:10:07","buy_all_from_filtered() starting now."
"09-04-2024 10:11:56","update_account_PNL() starting now."
"09-04-2024 10:13:21","buy_all_from_filtered() starting now."
"09-04-2024 10:15:38","update_account_PNL() starting now."
"09-04-2024 10:16:27","buy_all_from_filtered() starting now."
"09-04-2024 10:19:14","update_account_PNL() starting now."
"09-04-2024 10:19:33","buy_all_from_filtered() starting now."
"09-04-2024 10:22:40","buy_all_from_filtered() starting now."
"09-04-2024 10:22:51","update_account_PNL() starting now."
"09-04-2024 10:25:46","buy_all_from_filtered() starting now."
"09-04-2024 10:26:29","update_account_PNL() starting now."
"09-04-2024 10:28:53","buy_all_from_filtered() starting now."
"09-04-2024 10:28:53","update_account_PNL() starting now."
"09-04-2024 10:31:58","buy_all_from_filtered() starting now."
"09-04-2024 10:32:31","update_account_PNL() starting now."
"09-04-2024 10:35:03","buy_all_from_filtered() starting now."
"09-04-2024 10:36:10","update_account_PNL() starting now."
"09-04-2024 10:38:09","buy_all_from_filtered() starting now."
"09-04-2024 10:39:53","update_account_PNL() starting now."
"09-04-2024 10:41:15","buy_all_from_filtered() starting now."
"09-04-2024 10:43:38","update_account_PNL() starting now."
"09-04-2024 10:44:21","buy_all_from_filtered() starting now."
"09-04-2024 10:47:22","update_account_PNL() starting now."
"09-04-2024 10:47:26","buy_all_from_filtered() starting now."
"09-04-2024 10:50:33","buy_all_from_filtered() starting now."
"09-04-2024 10:51:03","update_account_PNL() starting now."
"09-04-2024 10:53:40","buy_all_from_filtered() starting now."
"09-04-2024 10:54:42","update_account_PNL() starting now."
"09-04-2024 10:56:47","buy_all_from_filtered() starting now."
"09-04-2024 10:58:25","update_account_PNL() starting now."
"09-04-2024 10:59:54","buy_all_from_filtered() starting now."
"09-04-2024 11:03:00","buy_all_from_filtered() starting now."
"09-04-2024 11:06:07","buy_all_from_filtered() starting now."
"09-04-2024 11:07:03","update_account_PNL() starting now."
"09-04-2024 11:09:14","buy_all_from_filtered() starting now."
"09-04-2024 11:12:20","buy_all_from_filtered() starting now."
"09-04-2024 11:15:02","update_account_PNL() starting now."
"09-04-2024 11:15:28","buy_all_from_filtered() starting now."
"09-04-2024 11:18:34","buy_all_from_filtered() starting now."
"09-04-2024 11:20:30","update_account_PNL() starting now."
"09-04-2024 11:21:41","buy_all_from_filtered() starting now."
"09-04-2024 11:24:20","update_account_PNL() starting now."
"09-04-2024 11:24:48","buy_all_from_filtered() starting now."
"09-04-2024 11:27:54","buy_all_from_filtered() starting now."
"09-04-2024 11:28:11","update_account_PNL() starting now."
"09-04-2024 11:30:59","buy_all_from_filtered() starting now."
"09-04-2024 11:31:58","update_account_PNL() starting now."
"09-04-2024 11:34:05","buy_all_from_filtered() starting now."
"09-04-2024 11:35:42","update_account_PNL() starting now."
"09-04-2024 11:37:11","buy_all_from_filtered() starting now."
"09-04-2024 11:39:27","update_account_PNL() starting now."
"09-04-2024 11:40:16","buy_all_from_filtered() starting now."
"09-04-2024 11:43:08","update_account_PNL() starting now."
"09-04-2024 11:43:22","buy_all_from_filtered() starting now."
"09-04-2024 11:46:37","buy_all_from_filtered() starting now."
"09-04-2024 11:46:53","update_account_PNL() starting now."
"09-04-2024 11:50:36","update_account_PNL() starting now."
"09-04-2024 11:51:05","buy_all_from_filtered() starting now."
"09-04-2024 11:54:21","update_account_PNL() starting now."
"09-04-2024 11:55:23","buy_all_from_filtered() starting now."
"09-04-2024 11:59:15","update_account_PNL() starting now."
"09-04-2024 11:59:39","buy_all_from_filtered() starting now."
"09-04-2024 12:02:45","buy_all_from_filtered() starting now."
"09-04-2024 12:03:01","update_account_PNL() starting now."
"09-04-2024 12:05:52","buy_all_from_filtered() starting now."
"09-04-2024 12:06:46","update_account_PNL() starting now."
"09-04-2024 12:08:58","buy_all_from_filtered() starting now."
"09-04-2024 12:10:28","update_account_PNL() starting now."
"09-04-2024 12:12:04","buy_all_from_filtered() starting now."
"09-04-2024 12:14:06","update_account_PNL() starting now."
"09-04-2024 12:15:11","buy_all_from_filtered() starting now."
"09-04-2024 12:17:45","update_account_PNL() starting now."
"09-04-2024 12:18:17","buy_all_from_filtered() starting now."
"09-04-2024 12:21:23","update_account_PNL() starting now."
"09-04-2024 12:21:25","buy_all_from_filtered() starting now."
"09-04-2024 12:24:30","buy_all_from_filtered() starting now."
"09-04-2024 12:25:00","update_account_PNL() starting now."
"09-04-2024 12:27:36","buy_all_from_filtered() starting now."
"09-04-2024 12:28:37","update_account_PNL() starting now."
"09-04-2024 12:30:41","buy_all_from_filtered() starting now."
"09-04-2024 12:32:11","update_account_PNL() starting now."
"09-04-2024 12:33:46","buy_all_from_filtered() starting now."
"09-04-2024 12:35:43","update_account_PNL() starting now."
"09-04-2024 12:36:51","buy_all_from_filtered() starting now."
"09-04-2024 12:39:13","update_account_PNL() starting now."
"09-04-2024 12:39:56","buy_all_from_filtered() starting now."
"09-04-2024 12:42:41","update_account_PNL() starting now."
"09-04-2024 12:43:01","buy_all_from_filtered() starting now."
"09-04-2024 12:46:06","buy_all_from_filtered() starting now."
"09-04-2024 12:46:07","update_account_PNL() starting now."
"09-04-2024 12:49:11","buy_all_from_filtered() starting now."
"09-04-2024 12:49:31","update_account_PNL() starting now."
"09-04-2024 12:52:17","buy_all_from_filtered() starting now."
"09-04-2024 12:52:57","update_account_PNL() starting now."
"09-04-2024 12:55:22","buy_all_from_filtered() starting now."
"09-04-2024 12:56:20","update_account_PNL() starting now."
"09-04-2024 12:58:27","buy_all_from_filtered() starting now."
"09-04-2024 12:59:42","update_account_PNL() starting now."
"09-04-2024 13:01:35","buy_all_from_filtered() starting now."
"09-04-2024 13:03:04","update_account_PNL() starting now."
"09-04-2024 13:04:40","buy_all_from_filtered() starting now."
"09-04-2024 13:06:26","update_account_PNL() starting now."
"09-04-2024 13:07:45","buy_all_from_filtered() starting now."
"09-04-2024 13:09:46","update_account_PNL() starting now."
"09-04-2024 13:10:50","buy_all_from_filtered() starting now."
"09-04-2024 13:13:11","update_account_PNL() starting now."
"09-04-2024 13:13:55","buy_all_from_filtered() starting now."
"09-04-2024 13:16:31","update_account_PNL() starting now."
"09-04-2024 13:17:01","buy_all_from_filtered() starting now."
"09-04-2024 13:19:53","update_account_PNL() starting now."
"09-04-2024 13:20:06","buy_all_from_filtered() starting now."
"09-04-2024 13:23:11","buy_all_from_filtered() starting now."
"09-04-2024 13:23:15","update_account_PNL() starting now."
"09-04-2024 13:26:16","buy_all_from_filtered() starting now."
"09-04-2024 13:26:39","update_account_PNL() starting now."
"09-04-2024 13:29:22","buy_all_from_filtered() starting now."
"09-04-2024 13:30:03","update_account_PNL() starting now."
"09-04-2024 13:32:27","buy_all_from_filtered() starting now."
"09-04-2024 13:33:23","update_account_PNL() starting now."
"09-04-2024 13:35:32","buy_all_from_filtered() starting now."
"09-04-2024 13:36:45","update_account_PNL() starting now."
"09-04-2024 13:38:37","buy_all_from_filtered() starting now."
09-04-24 13:40:05,dex_data_BOT_v2.py called
"09-04-2024 13:40:07","update_account_PNL() starting now."
"09-04-2024 13:41:42","buy_all_from_filtered() starting now."
"09-04-2024 13:43:28","update_account_PNL() starting now."
"09-04-2024 13:44:47","buy_all_from_filtered() starting now."
"09-04-2024 13:46:49","update_account_PNL() starting now."
"09-04-2024 13:47:52","buy_all_from_filtered() starting now."
"09-04-2024 13:50:10","update_account_PNL() starting now."
"09-04-2024 13:50:57","buy_all_from_filtered() starting now."
"09-04-2024 13:53:31","update_account_PNL() starting now."
"09-04-2024 13:54:03","buy_all_from_filtered() starting now."
"09-04-2024 13:56:52","update_account_PNL() starting now."
"09-04-2024 13:57:08","buy_all_from_filtered() starting now."
"09-04-2024 14:00:13","update_account_PNL() starting now."
"09-04-2024 14:00:14","buy_all_from_filtered() starting now."
"09-04-2024 14:03:19","buy_all_from_filtered() starting now."
"09-04-2024 14:03:34","update_account_PNL() starting now."
"09-04-2024 14:06:24","buy_all_from_filtered() starting now."
"09-04-2024 14:06:55","update_account_PNL() starting now."
"09-04-2024 14:09:29","buy_all_from_filtered() starting now."
"09-04-2024 14:10:16","update_account_PNL() starting now."
"09-04-2024 14:12:34","buy_all_from_filtered() starting now."
"09-04-2024 14:13:37","update_account_PNL() starting now."
"09-04-2024 14:15:39","buy_all_from_filtered() starting now."
"09-04-2024 14:17:00","update_account_PNL() starting now."
"09-04-2024 14:18:43","buy_all_from_filtered() starting now."
"09-04-2024 14:20:20","update_account_PNL() starting now."
"09-04-2024 14:21:48","buy_all_from_filtered() starting now."
"09-04-2024 14:23:41","update_account_PNL() starting now."
"09-04-2024 14:24:53","buy_all_from_filtered() starting now."
"09-04-2024 14:27:02","update_account_PNL() starting now."
"09-04-2024 14:27:58","buy_all_from_filtered() starting now."
"09-04-2024 14:30:23","update_account_PNL() starting now."
"09-04-2024 14:32:13","buy_all_from_filtered() starting now."
"09-04-2024 14:33:47","update_account_PNL() starting now."
"09-04-2024 14:35:20","buy_all_from_filtered() starting now."
"09-04-2024 14:37:12","update_account_PNL() starting now."
