buy_date,sell_date,address,symbol,entryPrice,exitPrice,usd_spent,sol_spent,usd_received,sol_received,result_sol,result_usd
11-04-2024 02:13:29,11-04-2024 18:02:13,BeQJz11NPQkn7cNL2zXbFg3UP88QnSmPLSsdus8pLRoi,PUNPUN,2.5205e-05,6.302510451521937e-05,3.0,0.0174,5.250964551619746,0.030028846,0.012628846000000003,2.250964551619746
11-04-2024 02:24:43,11-04-2024 12:27:15,FVYNig1bB7L2kgreHeoF5TeJKgQw4zn1CZSuPN6LQ42g,Geek,4.4208e-05,2.10545716393842e-05,3.0,0.0174,1.4287752381970713,0.008377475,-0.009022524999999998,-1.5712247618029287
11-04-2024 03:45:13,11-04-2024 21:22:58,9yD3cKGXeMwJaMFfAZPS5uCJ197d86GdGEoYz1HPbnLS,CLINTON,1.6e-08,7.385470387345157e-09,3.0,0.0174,1.403269402982331,0.008110658,-0.009289341999999999,-1.596730597017669
11-04-2024 10:25:38,10-04-2024 20:51:58,6UtqbpB4QocTUZktKFn35qEiSiuhvxqmwso8YZwZcXBJ,CATG,9.7534e-05,2.7450692693175205e-05,3.0,0.0173,1.2051922478753672,0.007035771,-0.010264229,-1.7948077521246328
11-04-2024 11:15:30,11-04-2024 19:13:17,8XzBYvmZB1EDNnUANAgPA8GHeHRf4qg76qdXT26jKdQx,FUD,0.000385455,0.0010374926551612507,3.0,0.0174,5.6523647679443325,0.032259791,0.014859791000000004,2.6523647679443325
11-04-2024 15:18:58,11-04-2024 15:18:00,3wi9CpM2gZ3AhBTn7PsyEPK9P9XYdhEcWpw6nEvXBHDH,DONTLOOKUP,4.78797396708e-05,4.7485083470450106e-05,3.044176597730855,0.0175,4.978994327443478,0.028591149,0.011091148999999998,1.934817729712623
11-04-2024 15:18:58,11-04-2024 23:15:19,3wi9CpM2gZ3AhBTn7PsyEPK9P9XYdhEcWpw6nEvXBHDH,DONTLOOKUP,4.78797396708e-05,0.00014107505996332467,3.044176597730855,0.0175,5.572464868551324,0.032292114,0.014792113999999995,2.5282882708204695
11-04-2024 16:45:57,11-04-2024 18:48:59,6NuTdiTruP6vtZ2NbxnzhC8TvwPLjMTsC517UEMtYc5N,blunt,5.40167835587e-05,0.00014184900001678585,3.0106151043154363,0.0175,5.534148827329313,0.031505748,0.014005747999999998,2.5235337230138764
11-04-2024 16:45:58,11-04-2024 21:56:03,8YyYz9ePDjatDHegaS3SabyTmiyVopKLtCTc9YGXx6HD,jurj,8.10542688662e-05,3.71351171319162e-05,3.0106151043154363,0.0175,1.379317167394336,0.007998703,-0.009501297000000002,-1.6312979369211003
11-04-2024 16:54:10,11-04-2024 08:41:13,8SpPhGJsZqaFtLZd4CYbU2kK96ppqBNRaALhtNjqgBU5,HILLURY,1.4846950944738505e-08,9.555912114834936e-09,3.030869634326709,0.0175,1.1719230868635322,0.006713968,-0.010786032000000001,-1.8589465474631768
11-04-2024 16:59:01,2024-04-09 10:20:05,7toVautueJmLxDk24Btd588p1gzY1yzXMzvdGfjXAsx1,100M,1.97238777959e-05,5.0181808544430674e-05,3.0365419007021064,0.0175,0.7947838115564073,0.00456559,-0.012934410000000002,-2.241758089145699
11-04-2024 17:37:52,11-04-2024 02:04:38,8FBKJzJ2ay5mG32egi8wNZWPThq115X6hkStcDmWsUXZ,SKECH,0.0102988616510331,0.007806294575528571,3.0474380545000006,0.0175,2.030310335309653,0.011829854,-0.005670146000000001,-1.0171277191903476
